num_transactions,total_amount,avg_amount,std_amount,churn,current_age,gender,yearly_income,total_debt,credit_score,num_credit_cards
8873,595501.62,67.11389834328862,100.80873604500256,0,39,Female,49412.0,42378.0,830,3
19714,1071551.29,54.3548386933144,91.26689634097126,0,36,Male,80794.0,3867.0,803,2
9117,363467.54,39.86701107820555,59.73847192023064,0,59,Male,33311.0,65822.0,590,2
12456,457432.82,36.723893705844574,65.55363380235542,0,82,Male,23572.0,216.0,590,2
22103,817346.69,36.9789933493191,46.4578244895105,0,55,Female,44839.0,63194.0,625,3
18740,477737.47,25.492927961579507,49.483541788534176,0,48,Female,37422.0,127116.0,681,5
6100,183172.86,30.02833770491803,33.036440988844866,0,46,Female,55565.0,34039.0,731,2
20536,1142972.97,55.65703983248929,90.47339684978341,0,31,Female,105963.0,106266.0,684,4
8222,475454.46,57.827105327171004,66.54106266048227,0,36,Female,33339.0,83353.0,679,2
7532,302381.13,40.14619357408391,82.06549197869128,0,48,Male,40336.0,144284.0,668,4
5855,396748.76,67.76238428693425,114.97528210533972,0,68,Male,63355.0,140526.0,747,5
14095,970849.3,68.8789854558354,68.49527994999876,0,47,Male,35699.0,63264.0,687,5
6979,566491.91,81.17092849978508,80.11966138423419,0,62,Male,45450.0,85218.0,686,3
2305,113099.94,49.067219088937094,65.22396590598045,0,28,Female,39708.0,113715.0,717,3
5170,228708.36,44.23759381044487,92.55669080818403,0,30,Female,48277.0,110153.0,740,4
4596,216337.28,47.07077458659704,96.52530398180384,0,50,Female,48295.0,109558.0,707,3
13467,874776.88,64.95707135961982,57.56908363605139,0,47,Female,51330.0,106161.0,597,2
30979,839650.97,27.103875851383194,61.29679527379579,0,56,Female,58846.0,126806.0,746,3
5330,265373.58,49.78866416510319,96.15325578856195,0,61,Female,18452.0,16827.0,741,6
8978,502767.38,55.99993094230341,122.79706457826407,0,78,Female,51014.0,23366.0,759,4
6962,213417.38,30.65460787130135,68.52947127799584,0,38,Female,25524.0,69401.0,759,3
14051,395968.91,28.18083481602733,50.20529404795697,0,49,Female,22583.0,62461.0,683,4
8201,236354.58,28.820214607974634,95.38734919956488,0,35,Male,37947.0,49951.0,683,3
9307,577422.63,62.04175674223703,79.9472882309607,0,43,Female,40576.0,54011.0,747,2
9347,546595.85,58.47821226061838,70.801057830995,0,47,Female,42976.0,58765.0,748,3
8488,373999.34,44.06212770970782,64.46088126932753,0,68,Female,39082.0,16870.0,722,4
6447,400802.31,62.168808748255,101.61522443431879,0,58,Female,51316.0,0.0,759,6
28314,1425880.4,50.35955357773539,69.75049954579481,0,51,Female,57646.0,127892.0,724,4
13445,546369.21,40.63735291930085,73.74990180170386,0,88,Female,36764.0,839.0,712,8
4950,245640.34,49.62431111111111,113.53852231424854,0,53,Male,40745.0,18371.0,718,4
8870,310015.82,34.95105073280722,70.18218623545619,0,81,Female,28594.0,1821.0,728,5
19371,352345.11,18.18930927675391,40.833195567274814,0,38,Female,44334.0,55173.0,684,5
4330,238173.96,55.00553348729792,88.57518174684765,1,23,Female,59479.0,69645.0,688,1
6943,123016.59,17.718074319458445,32.27407325751983,0,38,Male,52844.0,0.0,826,3
4649,222430.98,47.84490858249086,79.23301108100453,0,27,Male,46733.0,34333.0,692,2
11691,415692.13,35.556593105807885,51.64697412899633,0,35,Female,42229.0,0.0,688,3
11122,606834.7,54.56165258047113,81.47989497236044,0,43,Male,56640.0,104134.0,672,4
11444,1121516.95,98.00043254106956,122.05499671379764,0,31,Male,82019.0,64583.0,695,3
3044,129939.23,42.687000657030225,65.34943712136216,0,39,Female,27494.0,44258.0,702,3
21888,620499.95,28.3488646747076,58.135567586456744,0,58,Female,33717.0,58236.0,698,6
6454,183503.72,28.432556554074992,70.5156889252237,1,39,Male,35978.0,49366.0,643,3
26482,1316382.7,49.708583188580924,68.41108433717548,0,47,Female,52063.0,87549.0,753,2
12772,706065.85,55.28232461634826,51.61857388835129,0,42,Male,31772.0,17286.0,734,4
4616,157743.9,34.173288561525126,79.69272165338742,0,82,Male,26126.0,1213.0,697,5
10539,559112.46,53.05175633361799,129.09609196904674,0,62,Female,101193.0,124771.0,747,3
3831,198414.35,51.791790655181416,62.79078231589665,0,41,Female,29864.0,44902.0,717,2
10064,324477.94,32.24144872813991,71.69236346750282,0,41,Male,38812.0,16331.0,762,4
24075,407282.63,16.917243198338525,61.009203870304354,0,55,Male,31308.0,59817.0,742,7
8590,420357.35,48.93566356228172,61.47360457462865,0,39,Male,39336.0,43747.0,690,3
4808,412473.71,85.7890411813644,117.58512209133087,0,49,Male,51755.0,88605.0,806,1
8158,428376.61,52.510003677371905,100.37351979039775,0,71,Female,87659.0,0.0,779,4
12827,294666.54,22.972366102752005,43.89930384383737,0,42,Female,27967.0,50159.0,690,2
10409,546694.27,52.52130560092228,77.39799495413632,0,39,Male,44134.0,0.0,792,4
6504,346393.93,53.258599323493236,98.92983527610058,0,66,Female,48690.0,36262.0,701,6
11546,701188.56,60.72999826779838,103.30904394349872,0,48,Male,94260.0,39326.0,815,4
3063,148876.16,48.604688214169116,112.66533104823374,0,30,Male,76867.0,118029.0,659,1
11199,498106.65,44.477779266005896,94.24337952204121,0,53,Male,70634.0,155651.0,682,4
5842,198872.82,34.041906881205065,83.09604416635065,0,31,Male,32086.0,53595.0,747,4
10435,443447.28,42.496145663632014,75.36467279984427,0,66,Male,74059.0,144396.0,744,4
10762,573911.11,53.327551570340084,104.2681241226454,0,41,Female,79271.0,211919.0,759,1
8522,254804.1,29.899565829617462,65.31396929250896,0,32,Female,35227.0,25277.0,746,3
12680,762450.61,60.13017429022082,110.93321620393044,0,58,Male,60292.0,114223.0,531,1
15038,439163.61,29.20359156802766,38.03204018590402,0,42,Female,29422.0,58679.0,598,1
9228,298001.48,32.29318162115301,66.79852433765984,0,36,Male,42927.0,132343.0,687,4
11853,188547.42,15.90714755758036,41.81123840396281,0,66,Male,20577.0,60152.0,825,4
10636,275397.66,25.89297292215118,68.47228787698172,0,54,Male,42332.0,75213.0,616,6
8286,202706.45,24.46372797489742,74.25317109077524,0,49,Male,24598.0,23019.0,695,4
13786,544802.32,39.51852023792252,69.1323082717449,0,79,Female,57824.0,31354.0,668,5
12198,986147.78,80.8450385309067,111.07328518963527,0,58,Male,49595.0,68057.0,676,1
4357,252301.29,57.90711269221942,107.35360434027339,0,67,Female,34954.0,5942.0,729,3
11874,342734.79,28.86430773117736,81.66218266421313,0,37,Female,40470.0,41938.0,731,5
13141,482196.68,36.694062856708015,46.5002674804373,0,83,Male,31943.0,1248.0,686,6
9259,353480.74,38.176988875688515,83.07107237782802,0,62,Female,60541.0,160456.0,716,3
9761,229994.96,23.562643171806165,46.39485750258382,0,54,Male,29898.0,19719.0,714,5
21075,1310148.35,62.16599525504152,135.0364105353315,0,66,Female,185909.0,461854.0,621,5
2336,80992.8,34.67157534246576,49.80205224309835,0,64,Male,399.0,323.0,729,3
16983,1367892.24,80.54479420597067,77.92972096478198,0,33,Male,56018.0,100163.0,739,2
7660,261266.24,34.10786422976501,66.58848564116906,0,51,Female,42749.0,53471.0,728,4
28070,1264344.36,45.042549340933384,66.70164094926807,0,43,Male,49328.0,6197.0,693,5
2943,87871.85,29.857917091403333,71.01326996550486,0,35,Female,41141.0,81016.0,706,3
28482,1014375.59,35.614619408749384,61.86436427163108,0,94,Female,40787.0,1574.0,782,6
8089,195865.66,24.213828656199777,46.39010806947043,0,41,Female,23123.0,5079.0,723,6
15530,981703.6,63.213367675466834,85.93785254134875,0,41,Male,49967.0,58582.0,712,4
18237,434717.63,23.83712397872457,77.92265189207033,0,38,Male,69566.0,50003.0,791,4
13145,332016.06,25.257973373906427,51.83863030213608,0,61,Male,46954.0,69753.0,578,4
10315,696020.81,67.47656907416385,68.17748730260026,0,92,Male,56099.0,933.0,751,6
6967,363118.57,52.11978900531075,114.49939422750406,0,44,Male,51454.0,151162.0,698,4
8893,387397.05,43.56202069043067,93.82520735626542,0,68,Male,50184.0,27778.0,732,4
7588,289336.78,38.13083552978387,68.02969441963461,0,50,Male,42886.0,60474.0,604,1
5913,78959.65,13.353568408591238,20.968479323010417,0,28,Male,74644.0,204251.0,792,3
4925,164900.69,33.48237360406092,65.1244600557526,0,70,Male,26858.0,11245.0,712,2
8050,499431.46,62.041175155279504,107.55524094367463,0,36,Male,49993.0,52978.0,767,3
10217,430537.73,42.139349124009,85.10968036213146,0,51,Male,50936.0,88447.0,681,3
11383,475085.62,41.736415707634194,70.843547242279,0,51,Male,33178.0,92366.0,671,2
9383,405899.88,43.25907279121816,104.88802631809052,0,36,Male,58225.0,101148.0,685,3
1983,77861.52,39.26450832072617,70.91923340496945,1,59,Female,58959.0,109358.0,598,2
8697,334452.84,38.45611590203519,99.81929972244146,0,57,Male,48750.0,117616.0,716,5
13986,398837.16,28.516885456885454,41.49535452815504,0,56,Male,27861.0,108313.0,782,5
7425,323354.09,43.549372390572394,100.11793009720988,0,53,Male,74012.0,93119.0,681,2
19810,2167880.9,109.43366481574962,90.64277521150268,0,54,Female,61312.0,25355.0,708,3
19203,865220.83,45.05654481070666,71.10421867415141,0,70,Female,40189.0,24169.0,621,1
21518,1273461.97,59.18124221581931,134.96512395135213,0,81,Female,162709.0,5642.0,542,3
9531,456131.63,47.857688595110695,100.02834598534805,0,36,Female,74016.0,85204.0,702,2
10470,580795.07,55.47230850047755,99.07064802212014,0,83,Female,74753.0,1585.0,726,5
5923,402035.18,67.87695086949181,120.21699867758204,0,45,Female,57027.0,21798.0,709,4
30672,1181415.11,38.51770702921232,86.68557966329935,0,63,Female,53702.0,85160.0,606,1
10059,278840.98,27.720546774033203,63.985072080247015,0,64,Male,41002.0,97188.0,685,6
15251,797962.05,52.3219493803685,94.59358023589921,0,67,Female,52929.0,37514.0,737,7
7517,212464.75,28.26456698150858,77.16245938253311,0,45,Female,38666.0,116783.0,822,1
8233,279595.3,33.960318231507344,68.86935541782316,0,53,Female,40470.0,87086.0,691,5
18199,738633.9,40.586510247815816,77.0258353267572,0,47,Female,49169.0,65994.0,747,2
6378,270366.15,42.39042803386642,129.09594824402353,0,62,Female,35519.0,111115.0,744,1
7008,311163.91,44.4012428652968,79.33130932829953,0,33,Female,40029.0,0.0,787,3
17173,592750.61,34.51642753159029,75.14140726917718,0,82,Female,66999.0,3140.0,730,5
19954,1006744.71,50.453278039490826,49.32696436784315,0,67,Female,43070.0,14135.0,726,4
25890,856419.68,33.07916879103902,50.94624271861521,0,81,Female,33483.0,196.0,698,5
10394,305933.0,29.43361554743121,70.72584058995363,0,81,Female,23217.0,2559.0,616,3
8158,631249.7,77.37799705810247,68.38832083468067,0,55,Female,24827.0,60261.0,590,1
6936,269748.78,38.89111591695502,73.41670955843962,0,41,Female,36080.0,80443.0,839,3
11078,505910.08,45.667997833543964,61.79966162613644,0,49,Female,42652.0,133935.0,729,6
30827,736981.12,23.907001005611964,71.93811702977426,0,46,Female,48762.0,143208.0,771,6
4984,315985.38,63.399955858747994,86.42563619580908,0,47,Female,38615.0,74337.0,601,4
10799,229320.71,21.235365311602926,55.03389110128014,0,52,Female,44128.0,148684.0,739,3
3783,222069.74,58.70201956119482,84.41347330179725,0,64,Female,47242.0,62224.0,704,6
9005,416489.58,46.250925041643534,50.13691776448289,0,47,Female,26130.0,54290.0,498,1
8650,239109.77,27.64274797687861,66.80487980717905,0,56,Male,36583.0,56310.0,614,6
25086,592117.32,23.603496771107388,53.518630423976234,0,43,Male,45789.0,94014.0,695,4
10318,269437.03,26.113300058150806,58.25229821619528,0,52,Male,37686.0,41173.0,739,4
2359,95850.91,40.632009325985585,77.88187927967536,1,36,Male,57532.0,61268.0,735,4
8626,528506.07,61.26896243913748,63.56152932811754,0,92,Male,24960.0,889.0,707,9
9728,361231.22,37.13314350328947,105.29761226449563,0,58,Female,50232.0,1218.0,751,4
4706,142140.69,30.204141521461963,75.80352452695149,0,31,Female,29433.0,61260.0,693,3
5593,446774.24,79.88096549258,159.44614913572144,0,53,Female,77254.0,191349.0,701,5
3536,156466.76,44.24964932126697,83.00625191696541,0,50,Female,17657.0,21899.0,614,2
10735,730162.12,68.01696506753609,91.92830061616317,0,47,Female,70711.0,100226.0,741,2
16848,361954.13,21.483507241215573,70.99570468526389,0,34,Female,38190.0,81262.0,810,1
7577,389101.16,51.35293123927676,82.07681513244646,1,46,Male,45476.0,67636.0,506,1
15448,406489.86,26.313429570170896,50.78441685427678,0,53,Male,28269.0,66681.0,734,6
7221,497489.03,68.89475557402022,109.45901538963484,0,30,Male,57969.0,92382.0,691,2
9199,264424.58,28.744926622458966,70.67503040737863,0,39,Male,42086.0,79530.0,784,4
14944,370615.32,24.80027569593148,42.66087458379838,0,57,Male,22556.0,43260.0,645,4
18236,560718.28,30.74787672735249,61.037793050865254,0,87,Female,33279.0,1642.0,778,6
3814,174859.12,45.84664918720503,105.15823226079455,1,29,Male,63583.0,200435.0,635,1
9694,316899.41,32.69026304930885,87.14102991761438,0,49,Male,38039.0,27179.0,717,3
6149,280463.55,45.61124573101317,96.05565445684275,0,59,Male,31550.0,26738.0,710,3
8999,495794.72,55.09442382486942,78.05182085274735,0,40,Male,32126.0,56283.0,770,3
4075,169778.36,41.66340122699386,63.512171600015165,0,62,Male,20377.0,12092.0,789,4
16482,442484.18,26.8465101322655,56.36431824786668,0,75,Male,46031.0,8332.0,661,5
8597,281915.34,32.792292660230316,83.40609692616542,0,30,Male,37544.0,15489.0,703,4
13442,487106.48,36.237649159351285,87.8698622339859,0,41,Male,51943.0,61722.0,794,3
17136,658592.49,38.43326855742297,77.14937268910252,0,47,Male,50163.0,97188.0,761,4
10144,458950.41,45.243534108832804,64.8580157538951,0,52,Male,42129.0,101742.0,758,4
14726,559933.77,38.023480239033006,57.37332231939511,0,26,Male,37968.0,55982.0,788,3
41350,1331738.89,32.206502781136635,61.25638387439457,0,47,Male,43133.0,44263.0,693,3
15945,633972.6,39.759962370649106,79.774962310721,0,47,Male,62432.0,95799.0,741,5
11111,336108.43,30.250061200612006,50.312886688113416,0,30,Male,32125.0,58712.0,733,2
6740,187958.87,27.887072700296734,81.50492295467325,0,29,Male,36050.0,45559.0,708,3
7075,247535.97,34.987416254416964,77.4467774852953,0,59,Female,39633.0,58586.0,777,3
11773,283807.28,24.10662363034061,56.09175157869109,0,52,Male,37607.0,63689.0,749,5
5364,232410.96,43.32791946308725,57.88703202054765,0,40,Male,25861.0,42050.0,607,3
17795,357654.76,20.098609721831977,40.31793546338257,0,48,Female,38611.0,93255.0,755,5
14074,715255.88,50.82108000568424,73.32380187667725,0,52,Female,58278.0,51539.0,689,6
12884,377358.27,29.28890639552934,59.68612903475333,0,59,Female,41845.0,90940.0,673,4
9798,439198.21,44.82529189630537,68.68998881042154,0,40,Female,38527.0,36933.0,684,2
7050,270796.57,38.4108609929078,92.47956935899883,0,61,Male,32716.0,46919.0,593,3
3954,105881.73,26.77838391502276,59.936291541581504,0,37,Male,29297.0,36303.0,825,4
9161,495603.52,54.099281737801554,108.48582565407564,0,49,Male,75137.0,175263.0,631,1
30326,1353263.37,44.62386631932995,53.63596542168675,0,67,Male,30962.0,15336.0,743,5
18073,711810.14,39.385278592375364,86.1666358045591,0,32,Male,105515.0,192458.0,646,4
18351,1344883.5,73.28666012751349,78.11160928407624,0,39,Female,59313.0,102360.0,802,2
8668,206472.59,23.820095754499306,64.89045481298447,0,38,Male,26613.0,17008.0,718,2
19884,914070.6,45.97015691007845,82.47587715851816,0,47,Female,52065.0,98613.0,828,5
7261,264927.87,36.48641647156039,65.0365617815753,0,31,Female,35331.0,55566.0,697,4
17676,668465.22,37.817674813306176,72.44410724867235,0,42,Female,73208.0,115827.0,664,6
8081,316687.05,39.189091696572206,89.09333758687002,0,66,Male,31175.0,5846.0,711,5
19194,1158301.11,60.34704126289466,115.35059267504313,0,83,Male,82009.0,6229.0,764,8
11889,946061.08,79.5744873412398,97.48115978284943,0,31,Female,50978.0,76898.0,574,2
11115,685195.11,61.64598380566802,100.45075136550038,0,35,Female,56350.0,120125.0,808,4
9847,456404.76,46.349625266578656,85.20163905617504,0,59,Female,61991.0,2151.0,758,4
6698,258487.57,38.5917542550015,77.9264163914413,0,39,Female,34241.0,79551.0,784,2
17510,1037401.69,59.24624157624214,94.69470492503511,0,52,Female,73920.0,166395.0,683,1
18213,917270.13,50.36348377532532,91.05689421601255,0,85,Female,41843.0,1741.0,500,3
4009,215158.18,53.668790222000496,71.97556555445996,0,60,Female,38394.0,69393.0,693,5
8931,680840.4,76.23338931810548,114.5965399168215,0,67,Male,65362.0,27745.0,743,6
14135,481875.89,34.09097205518217,89.61448844679896,0,70,Female,45754.0,9066.0,718,4
7092,80147.82,11.30115905245347,23.46224434547515,0,45,Female,16628.0,33926.0,654,1
10839,612178.58,56.479249008211085,77.83596088594788,0,59,Male,46341.0,78610.0,686,6
11044,469044.51,42.47052788844621,63.885245679587676,0,56,Male,32418.0,84507.0,758,4
3673,158732.48,43.216030492785194,66.18031157673263,1,27,Male,35026.0,11468.0,743,5
7886,293445.67,37.210965001268065,78.10580570864825,0,32,Female,35565.0,54634.0,681,3
8808,362855.97,41.19618188010899,61.23394541669823,0,66,Female,24947.0,1767.0,766,4
14496,330481.31,22.798103614790286,67.34323901521424,0,46,Female,44249.0,103229.0,706,5
13005,550358.04,42.318957324106115,62.4925742725329,0,45,Male,31373.0,58481.0,637,2
20498,811959.37,39.61163869645819,60.454385156490375,0,89,Male,38761.0,69.0,760,7
10161,312582.55,30.762971164255486,65.90873114334131,0,79,Male,37503.0,14272.0,706,5
7011,188903.44,26.94386535444302,64.45172906099057,0,82,Male,33356.0,938.0,566,4
11490,424883.56,36.97855178416014,65.86581555289025,0,39,Female,41483.0,64098.0,721,2
6146,519472.88,84.52210868857794,113.18406710713111,0,48,Male,75682.0,37163.0,727,5
17657,708786.22,40.14193917426516,87.99588581686997,0,57,Male,65357.0,21844.0,685,4
7875,223481.72,28.378631111111112,80.10454331129692,0,39,Male,37165.0,0.0,771,3
6737,472848.81,70.18685023007274,72.5484296931675,0,48,Male,48337.0,70603.0,625,2
9119,439592.69,48.206238622655995,118.33654680669083,0,67,Male,31287.0,25844.0,728,4
9200,341420.02,37.11087173913044,64.28953882649151,0,51,Male,37467.0,50461.0,784,4
11901,718446.24,60.36856062515755,125.36164403937822,0,32,Male,97248.0,197100.0,775,5
7701,184966.57,24.01851318010648,53.96518578432894,0,73,Male,26481.0,10392.0,705,1
9295,339039.42,36.47546207638515,78.0888829696413,0,68,Male,38689.0,8942.0,836,5
8275,439605.24,53.124500302114804,101.19524618789356,0,57,Female,66427.0,103290.0,779,5
4457,116997.66,26.25031635629347,63.76777171805851,0,25,Female,37864.0,57052.0,686,1
9315,586625.75,62.976462694578636,73.9877856957541,0,44,Female,44124.0,107162.0,850,1
7921,372677.94,47.04935487943442,89.97154952758328,0,83,Male,16611.0,1797.0,696,5
10019,433479.49,43.26574408623615,88.31819887281956,0,62,Male,67470.0,93795.0,804,6
21341,838648.95,39.29754697530575,55.141835596797634,0,51,Female,34302.0,84935.0,651,3
8742,362316.64,41.44550903683368,91.11295812996539,0,49,Male,38390.0,87923.0,783,4
7594,448275.81,59.03026204898604,87.88922585511638,0,56,Male,45202.0,71022.0,683,4
4044,211002.37,52.17664935707221,107.2688041327439,0,50,Male,44587.0,17148.0,775,6
13385,962198.11,71.8862988419873,80.45043865009788,0,65,Male,70673.0,87605.0,714,4
3827,203616.88,53.20535145022211,96.99161846889368,0,50,Male,38179.0,50559.0,609,2
11049,435389.04,39.4052891664404,60.0098181784872,0,61,Male,31579.0,52419.0,771,3
15400,286659.65,18.61426298701299,65.44898288515277,0,67,Male,56542.0,9097.0,733,6
5577,390791.44,70.07198135198135,119.6735674896678,0,58,Male,59322.0,145137.0,694,3
19402,942210.87,48.56256416864241,59.7628950360347,0,46,Male,37056.0,75730.0,753,4
40105,1436784.28,35.825564892158084,94.60240271258064,0,75,Female,41513.0,15899.0,748,3
8956,331743.98,37.041534167038854,67.85663301163864,0,47,Female,34112.0,39842.0,725,4
9960,368067.03,36.95452108433735,78.02017656292682,0,56,Female,40848.0,146608.0,706,2
13978,385691.31,27.59273930462155,62.82163747440414,0,50,Female,40246.0,74352.0,641,5
14307,695167.96,48.58935905500803,133.17846237212333,0,38,Male,104049.0,247623.0,741,2
12009,523378.75,43.582209176450995,83.87456605294885,0,44,Male,50993.0,75783.0,675,5
7372,209153.91,28.371393109061312,23.92468146843899,0,31,Female,57166.0,111755.0,737,2
15808,399788.24,25.2902479757085,79.93593883838994,0,63,Female,33728.0,107287.0,730,3
10179,453278.41,44.53074074074074,60.6399152426371,0,36,Female,32522.0,28260.0,769,2
13290,562944.02,42.35846651617758,95.40067074594135,0,50,Female,71427.0,115702.0,709,3
19248,405180.89,21.05054499168745,60.66508490904402,0,69,Male,30983.0,10019.0,757,5
4464,189128.2,42.36742831541219,72.9967809677604,0,36,Male,28489.0,6087.0,808,4
14371,1100362.67,76.56827430241458,83.99755318610647,0,78,Female,44469.0,12777.0,733,5
19426,456019.09,23.47467775146711,45.425997651707135,0,56,Male,26510.0,53023.0,696,4
19022,606959.75,31.908303543265692,56.798159162620976,0,49,Male,35868.0,48465.0,562,4
10655,472526.78,44.34789113092445,107.79776593883376,0,60,Female,31121.0,32768.0,619,5
14068,894391.66,63.5763193062269,92.43557592812702,0,54,Male,52062.0,97881.0,775,4
7319,262030.01,35.80134034704194,78.67235718360826,0,82,Male,10142.0,1809.0,767,7
12482,779376.04,62.439996795385355,81.17595515965321,0,49,Male,58503.0,37838.0,680,4
7620,349547.23,45.87233989501312,85.63108480658681,0,45,Male,42379.0,64124.0,550,1
12984,597614.84,46.027020948860134,101.65875422891085,0,83,Male,80493.0,2027.0,610,5
16173,820419.82,50.72774500711061,50.84673529317343,0,64,Male,31244.0,51924.0,713,4
8312,338618.46,40.73850577478345,81.19879728941021,0,44,Male,32064.0,9833.0,709,3
8949,325318.8,36.35253100905129,76.2484845161639,0,42,Male,35119.0,57463.0,850,3
9706,299533.76,30.860679991757678,75.82547921896294,0,70,Female,26574.0,5244.0,689,3
9915,499461.43,50.37432476046394,83.05806003532824,0,56,Male,55682.0,82696.0,750,4
14973,1009837.45,67.44389567888867,119.08522642257077,0,58,Male,82974.0,181429.0,503,2
10185,468820.77,46.03051251840943,73.63369696813605,0,86,Female,35685.0,1135.0,714,5
9891,587162.46,59.36330603579011,102.74959822214507,0,65,Female,17056.0,29112.0,667,5
9045,215124.46,23.783798783858483,48.58795255775118,0,40,Female,26865.0,19529.0,826,5
20878,453229.1,21.70845387489223,65.50283715840618,0,38,Male,38609.0,27463.0,740,3
5564,53036.53,9.532086628324945,21.65660138994855,0,77,Female,1.0,0.0,673,3
10396,419143.19,40.317736629472876,85.19046515230498,0,62,Female,49378.0,104480.0,740,4
5188,178694.8,34.443870470316114,71.65250043213001,0,56,Female,30042.0,9208.0,727,4
9560,289825.48,30.316472803347278,81.68655833772368,0,76,Male,41109.0,21486.0,698,2
10340,767352.57,74.21204738878143,80.53227292886382,1,47,Female,48406.0,80441.0,683,3
13073,469752.93,35.9330628011933,58.67835085663032,0,85,Female,28134.0,2081.0,674,2
7435,223041.11,29.99880430396772,64.03188030133666,0,43,Female,37371.0,3378.0,739,4
2849,279804.39,98.21143910143911,156.57392757897756,0,40,Male,95945.0,222735.0,772,2
9195,275949.02,30.010768896139208,72.42963740966255,0,51,Male,37346.0,64030.0,680,5
5190,444991.17,85.74010982658959,163.79541247348016,0,46,Male,52130.0,80367.0,701,1
11567,584137.89,50.500379527967496,97.40986264127453,0,34,Male,92375.0,156949.0,712,5
42462,1253911.46,29.530202534030426,40.51181416207028,0,98,Male,33869.0,370.0,821,7
10714,424053.03,39.579338249019976,66.15181052215952,0,68,Male,38637.0,30595.0,643,4
24266,474277.39,19.54493488832111,54.550031375538154,0,42,Male,31499.0,45661.0,782,4
11570,422208.88,36.49169230769231,67.87268448946733,0,55,Male,61793.0,686.0,767,4
18538,856939.82,46.22612040133779,92.24998337811276,0,84,Male,44690.0,2249.0,733,5
9932,343794.69,34.61484997986307,69.80175231849208,0,48,Male,41690.0,69869.0,763,2
8777,171270.66,19.513576392844936,57.879268711763956,0,73,Female,13089.0,10928.0,772,4
4864,294705.98,60.5892228618421,115.42106097594657,0,58,Female,32520.0,29433.0,731,4
7245,282688.44,39.0184182194617,76.26362577594021,0,53,Female,38972.0,44098.0,738,3
11697,769058.37,65.74834316491408,112.09325488801457,0,33,Female,56897.0,0.0,699,5
11948,324703.61,27.176398560428524,89.66447188276653,0,43,Female,57185.0,0.0,773,3
5437,323343.78,59.47099135552695,137.23099612926646,0,38,Female,64647.0,58250.0,738,4
5180,268103.57,51.757445945945946,77.50847417373825,0,54,Male,46603.0,57177.0,612,1
5634,262638.3,46.61666666666667,99.69773650468515,0,48,Male,39303.0,23650.0,702,7
11368,600389.83,52.814024454609424,117.0388672964071,0,50,Male,141161.0,0.0,773,3
18889,225513.91,11.938901477050136,21.848218051743054,0,50,Female,1426.0,3154.0,680,3
7045,362558.98,51.46330447125621,119.02943030134917,0,44,Female,48430.0,62384.0,716,2
4519,220524.43,48.79938703252932,84.57421946516104,0,63,Male,33686.0,24997.0,488,2
17096,1323029.82,77.388267430978,110.20032691696063,0,59,Male,109440.0,180865.0,737,5
16290,1251417.73,76.82122344996931,119.49186528476237,0,31,Male,67886.0,7137.0,803,4
15455,464370.3,30.046606276285992,45.41194999386517,0,63,Female,23725.0,47647.0,710,5
8698,539047.35,61.97371234766613,133.5318557181358,0,59,Female,92785.0,122254.0,786,6
9021,430112.77,47.6790566456047,101.20105885425812,0,48,Female,78180.0,102759.0,740,3
11867,416625.38,35.107894160276395,64.8550317953203,0,64,Female,39206.0,9219.0,605,4
7569,343940.81,45.44072004227771,72.01428594102089,0,46,Female,44768.0,59862.0,728,3
10631,592162.39,55.7014758724485,133.6935648016878,0,76,Male,38800.0,25867.0,758,7
3972,74755.47,18.820611782477343,50.02364479355709,0,65,Male,645.0,790.0,688,3
