lwage,female,age,race,children,marital,education,RN_experience,left_nursing,country_ed_US,english_only,military,certificates,labor_union,work_setting,work_situation,level_care,care_specialty,state
3.4960866,1,60,white,0,currently_married,ed_bsn,38,left5plus,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n36
3.8603218,1,32,hispanic,0,currently_married,ed_assoc,5,left_0,1,0,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n24
3.5573301,1,51,white,0,widowed_divorced_sep,ed_bsn,7,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n32
3.4603684,1,27,white,0,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n43
3.8250115,1,33,white,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n44
3.7015305,0,48,asian,0,currently_married,ed_bsn,27,left_0,0,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n26
4.352231,1,64,white,0,currently_married,ed_bsn,43,left5plus,1,1,never_served_mil,3,1,SET_ambulatory,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n45
3.665163,1,59,white,1,currently_married,ed_assoc,24,left_0,1,1,served_mil,4,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n2
3.4420195,1,27,hispanic,0,never_married,ed_bsn,3,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_critical_care,state_n23
2.2968872,1,70,white,0,never_married,ed_assoc,35,left_35,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n10
3.790326,1,54,white,0,currently_married,ed_assoc,25,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n7
4.2152095,1,38,white,0,currently_married,ed_bsn,15,left_0,0,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n45
3.1776328,1,46,white,0,never_married,ed_assoc,15,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_employment_agency_TN,LC_emergency,CC_emergency_care,state_n34
3.450318,1,61,other_race,0,widowed_divorced_sep,ed_assoc,28,left_LT1,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n46
3.7297015,1,60,white,0,currently_married,ed_bsn,34,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n8
3.9189434,0,35,other_race,0,widowed_divorced_sep,ed_assoc,7,left_0,1,1,never_served_mil,4,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n39
3.665163,1,36,white,1,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n39
3.768922,1,33,white,1,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n34
3.522062,1,34,asian,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n45
3.7043836,1,26,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n10
4.3381076,1,43,asian,1,currently_married,ed_bsn,16,left_0,1,0,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_no_patient_care,state_n4
3.2130108,1,48,white,0,currently_married,ed_assoc,6,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n43
3.4420195,1,48,white,0,currently_married,ed_msn,12,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_obgyn,state_n30
4.092607,1,67,white,0,currently_married,ed_msn,36,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n24
4.092607,1,63,white,0,currently_married,ed_assoc,17,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n4
3.4195466,1,37,white,1,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n12
3.4420195,1,30,white,0,never_married,ed_bsn,7,left_0,1,1,never_served_mil,4,1,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_emergency_care,state_n42
3.4603684,1,41,white,0,currently_married,ed_assoc,15,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n8
3.1779659,1,47,black,0,currently_married,ed_phd,24,left_0,1,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n31
3.259698,1,29,white,0,never_married,ed_assoc,4,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n35
3.6343913,1,40,white,1,currently_married,ed_bsn,18,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n30
3.5671825,1,67,white,0,currently_married,ed_assoc,20,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n21
3.7571003,1,42,white,0,currently_married,ed_bsn,19,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n6
3.3242364,1,60,white,0,currently_married,ed_bsn,38,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_ambulatory_care,state_n41
3.4420195,1,67,white,0,currently_married,ed_assoc,46,left5plus,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n27
3.4340513,1,38,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n36
3.8956866,1,67,white,0,currently_married,ed_assoc,32,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n44
3.687142,1,67,white,0,currently_married,ed_assoc,46,left_0,1,1,never_served_mil,3,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n26
3.8967555,1,53,white,0,never_married,ed_assoc,26,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n10
3.218876,1,28,white,1,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n9
3.218876,1,65,white,0,currently_married,ed_assoc,37,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_employment_agency_TN,LC_inpatient,CC_no_patient_care,state_n7
4.1069956,1,57,white,0,currently_married,ed_bsn,35,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n41
3.7297015,1,58,white,1,widowed_divorced_sep,ed_bsn,36,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n46
3.790326,1,68,white,0,widowed_divorced_sep,ed_bsn,23,left_0,1,1,never_served_mil,0,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n13
3.542824,1,39,black,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n46
3.4420195,1,72,white,0,currently_married,ed_bsn,51,left_35,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n4
3.4420195,1,66,white,0,currently_married,ed_assoc,44,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n12
3.9528449,1,28,asian,1,currently_married,ed_bsn,7,left_0,0,0,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n32
3.8193135,1,52,asian,0,currently_married,ed_bsn,31,left_0,0,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n20
4.6206746,1,49,other_race,0,widowed_divorced_sep,ed_assoc,30,left_0,0,0,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n4
3.4420195,1,37,white,1,currently_married,ed_assoc,14,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n9
3.8632329,1,62,white,0,currently_married,ed_bsn,40,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n25
3.755677,1,52,white,0,widowed_divorced_sep,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_inpatient,CC_oncology,state_n27
3.50086,1,57,white,0,currently_married,ed_msn,35,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n34
4.1183596,1,44,white,0,never_married,ed_msn,13,left_0,1,0,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n32
3.259698,1,40,white,0,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n21
3.9687183,1,58,white,0,currently_married,ed_msn,34,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n37
3.3242364,1,60,white,0,currently_married,ed_bsn,23,left_0,1,1,served_mil,0,1,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_psychiatric,state_n28
3.7705235,1,65,other_race,0,widowed_divorced_sep,ed_bsn,24,left_0,1,1,served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n5
3.775511,1,61,white,0,currently_married,ed_assoc,34,left_LT1,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n32
3.0365543,1,26,white,1,never_married,ed_assoc,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n22
3.4420195,1,34,white,0,never_married,ed_assoc,11,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_hospice,state_n20
3.4420195,1,42,white,0,currently_married,ed_assoc,4,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n6
3.790326,1,50,white,0,widowed_divorced_sep,ed_assoc,21,left_0,1,1,never_served_mil,3,1,SET_ambulatory,SIT_agency_facility,LC_urgent_care,CC_ambulatory_care,state_n5
3.1907048,1,66,white,0,widowed_divorced_sep,ed_assoc,35,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_care_coordination,CC_ambulatory_care,state_n19
3.54738,1,69,white,0,currently_married,ed_assoc,47,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n43
3.836311,1,34,white,0,never_married,ed_bsn,8,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_no_patient_care,state_n28
3.665163,1,34,white,0,never_married,ed_bsn,5,left_0,1,0,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_others,CC_oncology,state_n45
3.8038094,1,67,white,0,currently_married,ed_assoc,5,left_0,1,1,served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n27
3.8062415,0,57,white,0,widowed_divorced_sep,ed_assoc,22,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n8
3.9528449,1,34,other_race,0,never_married,ed_bsn,11,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n23
3.4420195,1,63,white,0,widowed_divorced_sep,ed_assoc,20,left_0,1,1,never_served_mil,3,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n28
3.974824,1,55,white,0,currently_married,ed_bsn,29,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n18
3.4420195,1,56,white,0,currently_married,ed_bsn,5,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n42
3.4420195,1,68,white,0,currently_married,ed_bsn,46,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_no_patient_care,state_n33
2.8542328,1,37,black,1,currently_married,ed_bsn,9,left_0,1,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n7
4.1443834,1,45,hispanic,1,currently_married,ed_assoc,14,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n4
3.6474633,1,29,hispanic,0,widowed_divorced_sep,ed_assoc,3,left_0,1,0,never_served_mil,0,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n26
3.665163,1,44,white,0,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,2,1,SET_other_setting,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n31
3.522062,1,37,white,0,widowed_divorced_sep,ed_bsn,15,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n7
3.665163,1,61,white,0,currently_married,ed_assoc,38,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n34
3.344039,1,40,white,1,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n28
3.336659,1,47,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n3
3.9040549,1,29,other_race,0,never_married,ed_bsn,6,left_0,1,1,never_served_mil,2,1,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n26
3.7297015,1,61,asian,0,never_married,ed_bsn,37,left_LT1,0,0,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n26
3.259698,1,41,white,1,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n21
3.259698,1,41,white,0,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_medical_surgical,state_n1
3.1447678,1,54,white,0,widowed_divorced_sep,ed_assoc,33,left5plus,1,1,never_served_mil,1,1,SET_ambulatory,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n28
3.8474846,0,57,white,0,never_married,ed_msn,12,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n17
3.59617,1,56,black,0,currently_married,ed_bsn,8,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_chronic_care,state_n8
3.8646207,0,41,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_admin,CC_emergency_care,state_n19
3.624341,1,49,white,0,currently_married,ed_msn,20,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n12
3.742124,1,60,hispanic,0,currently_married,ed_assoc,23,left_0,1,0,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n27
4.0582056,1,33,white,1,currently_married,ed_bsn,10,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n46
3.4552646,1,53,black,0,currently_married,ed_assoc,31,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n35
3.506558,1,63,white,0,currently_married,ed_assoc,27,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_critical_care,state_n16
3.9824038,1,40,black,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n4
3.5355453,1,46,white,0,never_married,ed_bsn,23,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n43
4.0173836,1,53,white,0,currently_married,ed_bsn,29,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n4
3.8130832,1,64,white,0,currently_married,ed_bsn,41,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n25
3.0365543,1,68,white,0,widowed_divorced_sep,ed_assoc,48,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_psychiatric,state_n40
3.4783869,1,26,black,0,never_married,ed_bsn,3,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n7
3.3650584,1,56,white,0,currently_married,ed_bsn,34,left_LT1,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n16
3.3730264,1,60,white,0,currently_married,ed_assoc,39,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n43
3.1543374,1,76,white,0,currently_married,ed_assoc,55,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n2
3.7171226,0,49,white,0,currently_married,ed_bsn,6,left_0,1,1,served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n2
3.9015517,1,59,white,0,never_married,ed_bsn,36,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n25
2.6917138,1,30,white,1,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n37
3.259698,1,69,white,0,widowed_divorced_sep,ed_msn,45,left_12,1,0,served_training_mil,0,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n5
3.0365543,1,58,white,0,never_married,ed_assoc,34,left5plus,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_ambulatory_care,state_n20
3.791395,1,64,white,0,widowed_divorced_sep,ed_msn,33,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n44
3.522062,1,60,white,0,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n33
3.59617,1,34,white,0,never_married,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n43
3.912023,1,51,black,0,widowed_divorced_sep,ed_assoc,26,left_0,1,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n17
3.6784081,1,58,asian,0,never_married,ed_assoc,9,left_0,1,0,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n45
3.8011603,1,31,white,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_critical_care,state_n11
3.1907048,1,61,white,0,currently_married,ed_assoc,29,left_35,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n15
3.6809113,1,43,white,0,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n44
3.741536,1,60,white,0,currently_married,ed_bsn,38,left5plus,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n19
2.7593434,1,53,white,0,currently_married,ed_bsn,30,left_12,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n21
3.8474846,1,57,white,0,never_married,ed_bsn,35,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n46
4.1351666,1,63,white,0,currently_married,ed_bsn,40,left_0,0,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n4
3.4138484,1,28,white,0,never_married,ed_bsn,6,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n10
3.8632329,1,63,white,0,currently_married,ed_bsn,41,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n10
3.267666,1,41,white,0,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n30
4.6459923,1,60,white,0,currently_married,ed_bsn,40,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n24
3.59617,1,46,white,0,currently_married,ed_bsn,23,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_medical_surgical,state_n15
3.9528449,1,29,asian,0,currently_married,ed_bsn,6,left_0,1,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n45
3.3242364,1,60,white,1,currently_married,ed_bsn,35,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n23
4.145217,1,44,asian,0,currently_married,ed_bsn,20,left_0,1,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n28
4.0481553,1,63,other_race,0,currently_married,ed_assoc,31,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_public_health,CC_no_patient_care,state_n27
3.54738,0,31,white,0,never_married,ed_bsn,7,left_0,1,1,never_served_mil,4,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n26
3.259698,1,61,white,0,currently_married,ed_bsn,41,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n12
3.6343913,1,28,white,0,currently_married,ed_bsn,5,left_0,1,0,never_served_mil,3,1,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n18
3.6784081,1,51,other_race,0,currently_married,ed_bsn,27,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n38
3.7705235,1,40,white,0,widowed_divorced_sep,ed_assoc,7,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_urgent_care,CC_oncology,state_n6
3.7837687,0,42,white,0,never_married,ed_assoc,11,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n15
3.7297015,1,31,white,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n34
3.404279,1,56,white,0,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n16
3.883852,1,31,white,0,never_married,ed_bsn,6,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n38
3.7868598,1,66,white,0,currently_married,ed_bsn,44,left_0,1,1,never_served_mil,0,1,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n25
3.7705235,1,32,other_race,0,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n24
3.665163,1,43,white,0,widowed_divorced_sep,ed_bsn,12,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n44
3.3586378,1,60,white,0,widowed_divorced_sep,ed_assoc,26,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n31
3.3242364,1,43,white,0,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_no_patient_care,state_n35
4.051785,1,70,white,0,currently_married,ed_bsn,40,left_0,1,1,never_served_mil,1,1,SET_other_setting,SIT_agency_facility,LC_others,CC_cardiac_care,state_n17
4.0754476,0,59,hispanic,0,currently_married,ed_assoc,32,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n24
3.5781517,1,55,white,0,currently_married,ed_assoc,23,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_others,CC_medical_surgical,state_n23
3.522062,1,36,white,1,currently_married,ed_assoc,5,left_0,1,1,never_served_mil,0,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n43
3.6274226,1,31,white,0,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n42
3.813583,1,41,white,0,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n31
3.259698,1,33,white,0,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n44
3.543372,1,57,white,0,widowed_divorced_sep,ed_assoc,34,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n9
3.5671825,1,56,black,0,currently_married,ed_bsn,8,left_0,1,0,never_served_mil,2,1,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n26
3.4420195,1,54,white,0,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_hospice,CC_hospice,state_n15
3.3774807,1,41,white,0,currently_married,ed_assoc,9,left_LT1,1,0,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n44
3.7705235,1,35,white,1,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n6
3.54738,1,64,white,0,currently_married,ed_assoc,41,left_0,1,1,served_training_mil,3,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n28
